HL7 Message Context,Concept Code,Concept Name,Preferred Concept Name,Code System,ARLN Data Element Identifer,ARLN Data element Name,ARLN Value Set Identifier,ARLN Value Set Name
SPM-4.1,309211008,Gastric biopsy sample (specimen),Gastric biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309210009,Esophageal brushings sample (specimen),Esophageal brushings sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309209004,Esophageal biopsy sample (specimen),Esophageal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309208007,Omentum biopsy sample (specimen),Omentum biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309207002,Peritoneal biopsy sample (specimen),Peritoneal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309206006,Pancreas biopsy sample (specimen),Pancreas biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309205005,Cholecystectomy sample (specimen),Cholecystectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309204009,Liver direct smear sample (specimen),Liver direct smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309203003,Liver biopsy sample (specimen),Liver biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309202008,Gastrointestinal direct smear (specimen),Gastrointestinal direct smear,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309201001,Ascitic fluid sample (specimen),Ascitic fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309200000,Rectal tissue sample (specimen),Rectal tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309199003,Gastrointestinal fluid sample (specimen),Gastrointestinal fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309193002,Pharyngeal biopsy sample (specimen),Pharyngeal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309192007,Tonsillectomy sample (specimen),Tonsillectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309191000,Tonsil biopsy sample (specimen),Tonsil biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309190004,Excised salivary gland sample (specimen),Excised salivary gland sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309189008,Tongue biopsy sample (specimen),Tongue biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309188000,Mouth biopsy sample (specimen),Mouth biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309187005,Dental tissue sample (specimen),Dental tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309186001,Oral tissue sample (specimen),Oral tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309185002,Oral cavity sample (specimen),Oral cavity sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309184003,Vocal cord biopsy sample (specimen),Vocal cord biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309183009,Laryngectomy sample (specimen),Laryngectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309182004,Larynx biopsy sample (specimen),Larynx biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309181006,Mastoid biopsy sample (specimen),Mastoid biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309180007,Nasopharyngeal biopsy sample (specimen),Nasopharyngeal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309179009,Nasal polyp sample (specimen),Nasal polyp sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309178001,Nasal biopsy sample (specimen),Nasal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309177006,Lung direct smear sample (specimen),Lung direct smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309176002,Bronchial brushings sample (specimen),Bronchial brushings sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309175003,Resected lung sample (specimen),Resected lung sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309174004,Bronchial biopsy sample (specimen),Bronchial biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309173005,Transbronchial lung biopsy sample (specimen),Transbronchial lung biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309172000,Pleura biopsy sample (specimen),Pleura biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309171007,Lower respiratory fluid sample (specimen),Lower respiratory fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309170008,Lower respiratory tissue sample (specimen),Lower respiratory tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309169007,Tracheal biopsy sample (specimen),Tracheal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309168004,Upper respiratory tissue sample (specimen),Upper respiratory tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309167009,Middle ear biopsy sample (specimen),Middle ear biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309166000,Ear swab sample (specimen),Ear swab sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309165001,Ear sample (specimen),Ear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309164002,Upper respiratory swab sample (specimen),Upper respiratory swab sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309154006,Pituitary sample (specimen),Pituitary sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309153000,Excised parathyroid sample (specimen),Excised parathyroid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309151003,Parathyroid biopsy sample (specimen),Parathyroid biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309150002,Parathyroid tissue sample (specimen),Parathyroid tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309149002,Parathyroid sample (specimen),Parathyroid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309148005,Thyroid direct smear sample (specimen),Thyroid direct smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309147000,Thyroid cyst fluid sample (specimen),Thyroid cyst fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309146009,Thyroid fine needle aspirate sample (specimen),Thyroid fine needle aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309145008,Thyroid fluid sample (specimen),Thyroid fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309144007,Thyroid lobe sample (specimen),Thyroid lobe sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309143001,Excised adrenal gland sample (specimen),Excised adrenal gland sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309142006,Adrenal biopsy sample (specimen),Adrenal biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309141004,Adrenal gland sample (specimen),Adrenal gland sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309140003,Epididymis sample (specimen),Epididymis sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309139000,Vas deferens sample (specimen),Vas deferens sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309138008,Orchidectomy sample (specimen),Orchidectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309137003,Testes biopsy sample (specimen),Testes biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309135006,Hydrocele sample (specimen),Hydrocele sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309134005,Prostate tru-cut biopsy sample (specimen),Prostate tru-cut biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309133004,Resected prostate sample (specimen),Resected prostate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309132009,Prostate biopsy sample (specimen),Prostate biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309131002,Neuroma sample (specimen),Neuroma sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309130001,Nerve biopsy sample (specimen),Nerve biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309129006,Nerve tissue sample (specimen),Nerve tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309128003,Eye fluid sample (specimen),Eye fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309127008,Resected articular tissue sample (specimen),Resected articular tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309126004,Articular tissue sample (specimen),Articular tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309125000,Joint sample (specimen),Joint sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309124001,Joint biopsy sample (specimen),Joint biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309123007,Synovial sample (specimen),Synovial sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309122002,Synovium biopsy sample (specimen),Synovium biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309121009,Synovial tissue sample (specimen),Synovial tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309120005,Head of femur sample (specimen),Head of femur sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309119004,Excised fascia sample (specimen),Excised fascia sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309118007,Fascia biopsy sample (specimen),Fascia biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309117002,Fascia sample (specimen),Fascia sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309116006,Excised ligament sample (specimen),Excised ligament sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309115005,Ligament biopsy sample (specimen),Ligament biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309114009,Ligament sample (specimen),Ligament sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309113003,Tendon biopsy sample (specimen),Tendon biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309112008,Excised bursa sample (specimen),Excised bursa sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309111001,Bursa biopsy sample (specimen),Bursa biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309110000,Bursa tissue sample (specimen),Bursa tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309109005,Bursa sample (specimen),Bursa sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309108002,Excised tendon sample (specimen),Excised tendon sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309107007,Tendon sample (specimen),Tendon sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309105004,Bone biopsy sample (specimen),Bone biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309104000,Musculoskeletal sample (specimen),Musculoskeletal sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309103006,Excised cartilage sample (specimen),Excised cartilage sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309102001,Cartilage biopsy sample (specimen),Cartilage biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309101008,Cartilage sample (specimen),Cartilage sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309079007,Lymph node biopsy sample (specimen),Lymph node biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309078004,Lymph node tissue sample (specimen),Lymph node tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309077009,Spleen resection sample (specimen),Spleen resection sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309075001,Skin cyst sample (specimen),Skin cyst sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309074002,Soft tissue biopsy sample (specimen),Soft tissue biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309073008,Lipoma biopsy sample (specimen),Lipoma biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309072003,Soft tissue sample (specimen),Soft tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309071005,Penis skin biopsy sample (specimen),Penis skin biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309070006,Vulval skin biopsy sample (specimen),Vulval skin biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309068002,Skin lesion sample (specimen),Skin lesion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309067007,Specimen from skin obtained by curettage (specimen),Specimen from skin obtained by curettage,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309066003,Skin biopsy sample (specimen),Skin biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309061008,Breast fine needle aspirate sample (specimen),Breast fine needle aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309060009,Mastectomy sample (specimen),Mastectomy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309059004,Frozen section breast sample (specimen),Frozen section breast sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309058007,Breast tru-cut biopsy sample (specimen),Breast tru-cut biopsy sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309057002,Breast direct smear sample (specimen),Breast direct smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309055005,Breast fluid sample (specimen),Breast fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309053003,Female genital sample (specimen),Female genital sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309052008,Male genital sample (specimen),Male genital sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309051001,Body fluid sample (specimen),Body fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309050000,Body substance sample (specimen),Body substance sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309049000,Lesion sample (specimen),Lesion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,309048008,Endocrine sample (specimen),Endocrine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,303248007,Blood film sample (specimen),Blood film sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,303247002,Adrenal tissue sample (specimen),Adrenal tissue sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,302795002,Lymph node aspirate (specimen),Lymph node aspirate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,302794003,Nasogastric aspirate (specimen),Nasogastric aspirate,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,278020009,Spot urine sample (specimen),Spot urine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,276833005,24 hour urine sample (specimen),24 hour urine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,276446009,Cervical smear sample (specimen),Cervical smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,271518006,Rib bone marrow sample (specimen),Rib bone marrow sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,271516005,Vertebral spinous process bone marrow sample (specimen),Vertebral spinous process bone marrow sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,271515009,Iliac crest bone marrow sample (specimen),Iliac crest bone marrow sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,271514008,Sternal bone marrow sample (specimen),Sternal bone marrow sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,264380007,Synovial fluid cells (specimen),Synovial fluid cells,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258664003,Scotch tape slide (specimen),Scotch tape slide,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258663009,Sellotape slide (specimen),Sellotape slide,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258662004,Adhesive slide (specimen),Adhesive slide,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258661006,Slide (specimen),Slide,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258660007,Goat's milk sample (specimen),Goat's milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258659002,Sheep's milk sample (specimen),Sheep's milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258658005,Skimmed milk sample (specimen),Skimmed milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258657000,Semi-skimmed milk sample (specimen),Semi-skimmed milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258656009,Whole milk sample (specimen),Whole milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258655008,Cow's milk sample (specimen),Cow's milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258654007,Soy milk sample (specimen),Soy milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258653001,Formula milk sample (specimen),Formula milk sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258652006,Ice-cream sample (specimen),Ice-cream sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258651004,Cream sample (specimen),Cream sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258650003,Intravenous lipid infusion fluid sample (specimen),Intravenous lipid infusion fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258649003,Intravenous infusion fluid sample (specimen),Intravenous infusion fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258647001,Drain tip (specimen),Drain tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258631003,Arteriovenous shunt tip (specimen),Arteriovenous shunt tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258630002,Venous cannula tip (specimen),Venous cannula tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258629007,Arterial cannula tip (specimen),Arterial cannula tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258628004,Vascular cannula tip (specimen),Vascular cannula tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258627009,Cannula tip (specimen),Cannula tip,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258618008,Helminth sample (specimen),Helminth sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258617003,Parasite sample (specimen),Parasite sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258616007,Maggot sample (specimen),Maggot sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258615006,Larva sample (specimen),Larva sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258614005,Insect sample (specimen),Insect sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258613004,Living sample (specimen),Living sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258611002,Sputum specimen obtained from sputum suction trap (specimen),Sputum specimen obtained from sputum suction trap,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258610001,Sputum specimen obtained by sputum induction (specimen),Sputum specimen obtained by sputum induction,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258609006,Sputum specimen obtained by aspiration from trachea (specimen),Sputum specimen obtained by aspiration from trachea,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258608003,Sputum specimen obtained by aspiration (specimen),Sputum specimen obtained by aspiration,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258607008,Bronchoalveolar lavage fluid sample (specimen),Bronchoalveolar lavage fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258606004,Lower respiratory sample (specimen),Lower respiratory sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258604001,Upper respiratory sample (specimen),Upper respiratory sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258603007,Respiratory sample (specimen),Respiratory sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258602002,Intraocular lens sample (specimen),Intraocular lens sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258601009,Lens sample (specimen),Lens sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258599007,Contact lens solution sample (specimen),Contact lens solution sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258591005,White blood cell sample (specimen),White blood cell sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258590006,Acidified serum sample (specimen),Acidified serum sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258589002,Lymph node sample (specimen),Lymph node sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258588005,Hematoma sample (specimen),Hematoma sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258587000,Buffy coat (specimen),Buffy coat,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258585008,Bone marrow trephine sample (specimen),Bone marrow trephine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258584007,Bone marrow fragment sample (specimen),Bone marrow fragment sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258583001,Bone marrow clot sample (specimen),Bone marrow clot sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258582006,Blood clot sample (specimen),Blood clot sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258581004,Clotted blood sample (specimen),Clotted blood sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258580003,Whole blood sample (specimen),Whole blood sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258577004,Vaginal secretion sample (specimen),Vaginal secretion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258576008,Suprapubic aspirate sample (specimen),Suprapubic aspirate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258575007,Early morning urine sample (specimen),Early morning urine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258574006,Mid-stream urine sample (specimen),Mid-stream urine sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258572005,Ultrafiltrate sample (specimen),Ultrafiltrate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258571003,Machine hemodialysate sample (specimen),Machine hemodialysate sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258570002,Genitourinary sample (specimen),Genitourinary sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258569003,Skin fibroblast sample (specimen),Skin fibroblast sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258568006,Polar body sample (specimen),Polar body sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258567001,Gonad sample (specimen),Gonad sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258566005,Deoxyribonucleic acid sample (specimen),Deoxyribonucleic acid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258565009,Chorionic villi sample (specimen),Chorionic villi sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258564008,Buccal smear sample (specimen),Buccal smear sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258563002,Amniotic cell sample (specimen),Amniotic cell sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258562007,Genetic sample (specimen),Genetic sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258561000,Parotid gland saliva sample (specimen),Parotid gland saliva sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258560004,Oral saliva sample (specimen),Oral saliva sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258559009,Gingivocrevicular fluid sample (specimen),Gingivocrevicular fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258558001,Oral secretion sample (specimen),Oral secretion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258557006,Rectal snips (specimen),Rectal snips,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258556002,Rectal scrapes (specimen),Rectal scrapes,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258555003,Hot stool sample (specimen),Hot stool sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258554004,Fecal concretion sample (specimen),Fecal concretion sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258553005,Duodenal string (specimen),Duodenal string,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258549008,Skin scale sample (specimen),Skin scale sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258548000,Dermatological sample (specimen),Dermatological sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258547005,Cardiac bypass pump fluid sample (specimen),Cardiac bypass pump fluid sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258546001,Vegetation from native heart valve (specimen),Vegetation from native heart valve,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258545002,Vegetation from prosthetic heart valve (specimen),Vegetation from prosthetic heart valve,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258544003,Native heart valve sample (specimen),Native heart valve sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258543009,Prosthetic heart valve sample (specimen),Prosthetic heart valve sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258542004,Heart valve sample (specimen),Heart valve sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258541006,Cardiovascular sample (specimen),Cardiovascular sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258540007,Prosthetic joint sample (specimen),Prosthetic joint sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
SPM-4.1,258539005,Bone and joint sample (specimen),Bone and joint sample,SCT,ad-113,Specimen_type,av-157,Coded specimen type
